RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y,CURRENT_FIX_DURATION,Image_Column,CURRENT_IA_Jaw,CURRENT_IA_RightEyebrow,CURRENT_IA_LeftEyebrow,CURRENT_IA_Nose,CURRENT_IA_RightEye,CURRENT_IA_LeftEye,CURRENT_IA_Mouth,CURRENT_IA_Face,CURRENT_IA_Periocular,CURRENT_IA_LeftScreen,CURRENT_IA_RightScreen,CURRENT_IA_WholeScreen,CURRENT_IA_NonFace,CURRENT_Area_Jaw,CURRENT_Area_RightEyebrow,CURRENT_Area_LeftEyebrow,CURRENT_Area_Nose,CURRENT_Area_RightEye,CURRENT_Area_LeftEye,CURRENT_Area_Mouth,CURRENT_Area_Face,CURRENT_Area_Periocular,CURRENT_Area_LeftScreen,CURRENT_Area_RightScreen,CURRENT_Area_WholeScreen
sub01,2,1181.4,1212.1,429,frame545.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,163755.5,6261.122175293043,6825.6028930665925,21492.002471923828,8212.498931884766,8759.252090454102,14603.160953368992,419926.0,67477.47506713867,1036800.0,1036800.0,2073600.0
sub01,2,1136.2,1271.5,191,frame545.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,163755.5,6261.122175293043,6825.6028930665925,21492.002471923828,8212.498931884766,8759.252090454102,14603.160953368992,419926.0,67477.47506713867,1036800.0,1036800.0,2073600.0
sub01,2,1128.7,1259.5,353,frame545.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,163755.5,6261.122175293043,6825.6028930665925,21492.002471923828,8212.498931884766,8759.252090454102,14603.160953368992,419926.0,67477.47506713867,1036800.0,1036800.0,2073600.0
sub01,2,1110.3,1283.2,267,frame545.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,163755.5,6261.122175293043,6825.6028930665925,21492.002471923828,8212.498931884766,8759.252090454102,14603.160953368992,419926.0,67477.47506713867,1036800.0,1036800.0,2073600.0
sub01,2,1233.6,1507.9,40,frame545.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,163755.5,6261.122175293043,6825.6028930665925,21492.002471923828,8212.498931884766,8759.252090454102,14603.160953368992,419926.0,67477.47506713867,1036800.0,1036800.0,2073600.0
sub01,2,1043.1,1320.4,223,frame545.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,163755.5,6261.122175293043,6825.6028930665925,21492.002471923828,8212.498931884766,8759.252090454102,14603.160953368992,419926.0,67477.47506713867,1036800.0,1036800.0,2073600.0
sub01,2,1501.2,1488.2,24,frame545.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,163755.5,6261.122175293043,6825.6028930665925,21492.002471923828,8212.498931884766,8759.252090454102,14603.160953368992,419926.0,67477.47506713867,1036800.0,1036800.0,2073600.0
sub01,2,158.6,1059.4,39,frame545.jpg,0,0,0,0,0,0,0,0,0,1,0,1,1,163755.5,6261.122175293043,6825.6028930665925,21492.002471923828,8212.498931884766,8759.252090454102,14603.160953368992,419926.0,67477.47506713867,1036800.0,1036800.0,2073600.0
sub01,2,40.3,945.5,43,frame545.jpg,0,0,0,0,0,0,0,0,0,1,0,1,1,163755.5,6261.122175293043,6825.6028930665925,21492.002471923828,8212.498931884766,8759.252090454102,14603.160953368992,419926.0,67477.47506713867,1036800.0,1036800.0,2073600.0
sub02,1,970.4,1004.2,178,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1335.9,926.0,600,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1358.5,676.3,545,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1336.0,878.5,1935,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1264.7,1048.6,644,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1353.4,792.5,53,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1348.3,788.7,42,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1340.8,795.3,187,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1337.0,801.9,62,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1337.8,795.0,88,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1343.2,781.7,227,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1292.3,1024.2,453,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1259.8,812.1,532,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1202.8,851.3,336,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,935.2,2826.4,59,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1353.6,1745.5,39,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1005.6,895.0,687,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1347.8,1419.2,192,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1354.4,971.0,961,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1291.4,1128.9,918,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1306.6,1241.8,551,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1026.6,1376.7,413,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1301.1,1057.1,1212,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1284.4,1076.2,920,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1555.5,1232.9,32,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1676.0,1520.1,285,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1688.4,1502.5,224,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1687.1,1518.4,53,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1688.3,1505.0,195,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1688.1,1509.7,56,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1682.8,1509.7,114,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1291.1,937.0,820,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1266.6,1092.6,467,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1265.0,1175.0,1213,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1482.3,1531.8,457,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1613.1,1436.1,769,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1776.8,1500.6,587,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1259.0,1234.2,516,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1709.3,2742.5,235,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1232.7,2449.4,473,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1101.3,2477.3,686,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1364.8,1197.0,95,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1342.1,1141.0,29,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1341.1,1033.7,855,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1356.1,1150.1,675,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1278.2,1154.0,151,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1291.6,1142.4,77,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1287.3,1165.6,36,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1798.7,1586.0,75,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1819.3,1592.0,170,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1574.6,1466.5,67,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1581.6,1448.5,190,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1579.3,1438.4,90,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1573.1,1421.2,153,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1323.9,945.0,61,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1316.1,888.5,218,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1275.7,820.6,31,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1278.2,797.7,151,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1268.4,809.1,36,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1237.6,1010.5,126,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1233.2,1015.3,57,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1234.4,1024.7,113,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1237.5,1005.2,42,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1234.6,1017.2,25,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1236.3,1013.3,24,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1467.0,1559.1,326,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1466.7,888.9,259,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1474.8,1105.5,61,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1466.4,1117.3,737,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1428.5,1127.8,597,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,713.6,2586.8,45,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1398.1,1112.9,206,frame56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1434.0,858.6,63,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1240.1,717.2,21,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1209.0,790.0,117,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1209.3,861.0,46,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1234.0,920.9,125,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1223.3,956.5,48,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1212.4,969.5,91,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1161.4,1077.9,338,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1405.8,962.6,32,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1447.6,1025.6,1123,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1174.1,1017.2,276,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1184.2,1027.1,179,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1423.3,1020.0,241,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1454.5,1002.0,1382,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1468.2,1012.0,300,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1468.0,1034.1,153,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1295.3,884.6,326,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
sub02,1,1272.0,824.8,1531,frame56.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,137940.5,6262.561600342393,6812.636751708575,18404.39599609375,8635.50033569336,8786.250534057617,18549.17974731326,341700.0,62636.93840107322,1036800.0,1036800.0,2073600.0
