RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_DURATION,CURRENT_FIX_X,CURRENT_FIX_Y,VIDEO_FRAME_INDEX_START,VIDEO_FRAME_INDEX_END,VIDEO_NAME_START,VIDEO_NAME_END,CURRENT_IA_Jaw,CURRENT_IA_RightEyebrow,CURRENT_IA_LeftEyebrow,CURRENT_IA_Nose,CURRENT_IA_RightEye,CURRENT_IA_LeftEye,CURRENT_IA_Mouth,CURRENT_IA_Face,CURRENT_IA_Periocular,CURRENT_IA_LeftScreen,CURRENT_IA_RightScreen,CURRENT_IA_WholeScreen,CURRENT_IA_NonFace,CURRENT_Area_Jaw,CURRENT_Area_RightEyebrow,CURRENT_Area_LeftEyebrow,CURRENT_Area_Nose,CURRENT_Area_RightEye,CURRENT_Area_LeftEye,CURRENT_Area_Mouth,CURRENT_Area_Face,CURRENT_Area_Periocular,CURRENT_Area_LeftScreen,CURRENT_Area_RightScreen,CURRENT_Area_WholeScreen
sub02,1,670,977.3,478.1,1,21,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,0,1,1,0,133388.5,5510.1606665039435,6174.719575195573,16694.3994140625,9339.749908447266,9544.501113891602,17685.71858947724,338954.0,63223.29475129396,1036800.0,1036800.0,2073600.0
sub02,1,258,858.5,464.5,21,29,demo_video.mp4,demo_video.mp4,0,0,0,1,0,0,0,1,0,1,0,1,0,131237.5,5631.838765868917,6623.998846434988,15880.798645019531,4869.000015258789,5364.000473022461,15577.380546875298,326000.0,62591.56411425769,1036800.0,1036800.0,2073600.0
sub02,1,842,752.3,484.7,30,55,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,1,0,1,0,138320.0,5958.721003417857,6906.237465819344,17805.59796142578,9143.999404907227,9263.247604370117,20783.101736450568,345088.0,65448.746752832085,1036800.0,1036800.0,2073600.0
sub02,1,250,886.7,429.7,56,63,demo_video.mp4,demo_video.mp4,0,0,0,1,0,0,0,1,1,1,0,1,0,145585.0,6528.96176513657,6942.958103027195,19478.402404785156,8772.749633789062,8982.000122070312,18345.59916076623,364140.0,59356.784692090005,1036800.0,1036800.0,2073600.0
sub02,1,706,753.2,496.1,64,85,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,1,0,1,0,150231.5,6703.921314697713,6945.118055419996,18693.603759765625,8968.499603271484,9562.498626708984,20786.996273802593,376376.0,61501.95194802247,1036800.0,1036800.0,2073600.0
sub02,1,296,907.1,514.2,86,95,demo_video.mp4,demo_video.mp4,1,0,0,1,0,0,0,1,0,1,0,1,0,152307.5,7541.2810839843005,7714.800897216424,20957.998413085938,9636.751022338867,10125.004501342773,12962.818769533187,376560.0,65748.0528195072,1036800.0,1036800.0,2073600.0
sub02,1,1034,790.6,524.0,95,126,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,1,0,1,0,145798.0,5546.880754394457,6150.238106689416,18391.2021484375,7386.7498779296875,7564.497909545898,13618.017554931343,368816.0,60866.13293613307,1036800.0,1036800.0,2073600.0
sub02,1,300,940.6,537.0,127,136,demo_video.mp4,demo_video.mp4,1,0,0,1,0,0,0,1,0,1,0,1,0,135185.5,5699.518092040904,6178.318714600056,17684.39923095703,7649.999237060547,8318.251876831055,15375.364395750687,326136.0,59873.66858430207,1036800.0,1036800.0,2073600.0
sub02,1,66,872.9,554.6,141,143,demo_video.mp4,demo_video.mp4,1,0,0,1,0,0,0,1,0,1,0,1,0,137950.5,6214.322413329966,7052.398187255487,18342.00131225586,8822.248611450195,8838.001174926758,11961.30599975586,332290.0,60531.857497021556,1036800.0,1036800.0,2073600.0
sub02,1,144,1089.2,969.5,199,204,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,162303.5,6817.678850097582,7449.122303467244,21826.796997070312,10986.746978759766,11101.499633789062,19381.44052978605,412620.0,72547.7996480465,1036800.0,1036800.0,2073600.0
sub02,1,688,1056.7,552.8,205,225,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,0,1,1,0,133850.5,6111.3596777338535,6310.0796923823655,16462.80014038086,9060.749588012695,8844.754180908203,21382.14038329944,322560.0,61575.694812377915,1036800.0,1036800.0,2073600.0
sub02,1,1128,873.6,524.8,226,260,demo_video.mp4,demo_video.mp4,0,0,0,1,0,0,0,1,0,1,0,1,0,152702.0,6994.797454833984,7145.281120604835,20104.799377441406,9616.502075195312,9969.752883911133,14073.539516599849,370952.0,69685.72729470208,1036800.0,1036800.0,2073600.0
sub02,1,196,980.7,529.5,261,267,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,0,1,1,0,150922.0,6678.000494385138,6854.397930908017,17598.001892089844,9553.498992919922,9699.751663208008,14953.377980347723,377832.0,71179.44071616232,1036800.0,1036800.0,2073600.0
sub02,1,372,920.0,535.7,267,278,demo_video.mp4,demo_video.mp4,0,0,0,1,0,0,0,1,0,1,0,1,0,154154.0,7091.2774218749255,7354.7997070308775,20840.406829833053,9206.999588012695,8984.249725341797,23063.82166564837,390550.0,73352.21595913172,1036800.0,1036800.0,2073600.0
sub02,1,208,626.8,765.9,311,317,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,150548.0,6299.999707031064,6171.839846191928,18252.001098632812,7476.749649047852,7157.248916625977,33457.319410400465,388500.0,60585.77217763662,1036800.0,1036800.0,2073600.0
sub02,1,52,846.4,445.0,318,320,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,1,1,0,1,0,147345.0,6667.19970703125,6538.321497802623,18738.00128173828,7670.25016784668,7742.248764038086,25412.399752806872,366784.0,60212.45756005868,1036800.0,1036800.0,2073600.0
sub02,1,1508,858.5,458.2,321,366,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,1,1,0,1,0,156743.5,6497.280809326097,7097.763138427399,18123.606127928942,8279.998245239258,7926.749725341797,36358.91658142023,415290.0,74992.49271689542,1036800.0,1036800.0,2073600.0
sub02,1,326,1244.7,1251.4,368,377,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,125481.0,6554.879655761644,6678.7218457031995,15911.998840332031,5996.249923706055,5895.002059936523,21045.174367066473,331272.0,74604.91502221674,1036800.0,1036800.0,2073600.0
sub02,1,40,941.1,1532.6,379,381,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,115340.5,5729.042135009542,5829.842135010287,13104.001495361328,6174.000625610352,6045.749053955078,20831.455847777426,302768.0,71534.4598746337,1036800.0,1036800.0,2073600.0
sub02,1,142,942.8,1390.8,382,387,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,119889.5,5696.64136596676,5849.278831787407,14790.000732421875,5953.500213623047,5514.750213623047,24480.299908446148,315884.0,68725.41278806143,1036800.0,1036800.0,2073600.0
sub02,1,22,936.5,1372.6,387,388,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,120112.0,5587.1959350584075,5845.680223388597,15105.599487304688,6495.750427246094,6263.9996337890625,23414.04302917421,314110.0,67641.8463918455,1036800.0,1036800.0,2073600.0
sub02,1,22,935.0,1500.2,389,389,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,119584.5,5790.2426293948665,6167.518494873308,15992.400573730469,6722.99919128418,6209.999313354492,23185.500506592914,309232.0,68195.65709741227,1036800.0,1036800.0,2073600.0
sub02,1,304,934.8,1374.6,390,399,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,121518.0,6006.957681884989,6066.7191723631695,16538.399169921875,7163.999710083008,6790.49934387207,18337.79488830641,322164.0,71397.19769584946,1036800.0,1036800.0,2073600.0
sub02,1,398,329.7,1420.8,401,413,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,160685.5,6757.920216063969,7017.118256836198,20319.600158691406,8487.002029418945,8331.750259399414,26874.902301024646,424542.0,71933.41431328095,1036800.0,1036800.0,2073600.0
sub02,1,216,1013.6,969.2,415,421,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,156776.5,6835.678026122972,7028.639516601339,21507.59649658203,8133.749084472656,8106.751556396484,15342.598281860352,408464.0,71597.6616611816,1036800.0,1036800.0,2073600.0
sub02,1,330,973.9,678.7,422,432,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,0,1,1,0,168628.0,6987.601409912109,7787.519703368656,24229.199127197266,8581.500244140625,8660.248794555664,29010.537532959133,416108.0,80032.77412890643,1036800.0,1036800.0,2073600.0
sub02,1,190,993.6,543.7,433,438,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,0,1,1,0,172459.5,7850.16064819321,8065.441750488244,23644.801177978516,11828.250961303711,11609.999923706055,31791.24083801359,426916.0,86080.23280695826,1036800.0,1036800.0,2073600.0
sub02,1,596,906.3,529.2,439,457,demo_video.mp4,demo_video.mp4,0,0,0,1,0,0,0,1,0,1,0,1,0,169461.0,6889.676634521224,7698.963449707255,23278.801513671875,10608.75015258789,10496.249542236328,29298.36462768726,410250.0,77819.5851495117,1036800.0,1036800.0,2073600.0
sub02,1,732,1052.1,537.8,458,480,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,0,1,1,0,113520.5,5245.923164063133,5531.043251954019,13795.198638916016,5697.000045776367,6495.7501220703125,18671.636144408956,266220.0,58115.036938525736,1036800.0,1036800.0,2073600.0
sub02,1,296,-99.0,1869.6,626,635,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sub02,1,176,531.1,1147.5,637,642,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,90752.0,3166.5615637209266,3592.79985351488,9162.003448485397,5323.498229980469,5222.2509765625,17756.700860597193,245856.0,38125.53290502913,1036800.0,1036800.0,2073600.0
sub02,1,92,684.0,694.3,644,647,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,82751.5,3384.002197265625,3519.356546631083,8431.196356200613,4661.999588012695,4536.0009765625,17312.879481811076,213548.0,35534.264892578125,1036800.0,1036800.0,2073600.0
sub02,1,66,715.9,712.5,647,649,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,73899.5,3605.7614355469123,3644.6412744140252,8572.80078125,4702.5,4437.000885009766,12387.179140013643,180780.0,36384.06413203105,1036800.0,1036800.0,2073600.0
sub02,1,1402,885.5,489.0,650,692,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,92761.5,3460.3193188477308,3719.5201245117933,10406.390954592265,5699.251022338867,5964.7515869140625,9930.179130859673,238576.0,36960.57670708001,1036800.0,1036800.0,2073600.0
sub02,1,668,981.9,444.3,692,713,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,1,0,1,1,0,92100.5,3533.040084228851,3810.9590551760048,10678.797485351562,6560.998077392578,6594.749450683594,10980.059378661215,230840.0,37188.81185683608,1036800.0,1036800.0,2073600.0
sub02,1,242,1386.8,1561.4,832,839,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,85130.5,3728.1597326658666,4023.3622778318822,9227.999450683594,4868.9996337890625,4565.251312255859,8324.941365966573,216700.0,44523.592138720676,1036800.0,1036800.0,2073600.0
sub02,1,84,1041.1,572.3,841,843,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,0,1,1,0,84878.0,4059.3590917969123,4422.241018066183,9884.399871826172,5890.500411987305,5883.752670288086,11743.67835266143,218276.0,47864.13196369633,1036800.0,1036800.0,2073600.0
sub02,1,62,1588.6,421.3,851,853,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,91891.5,3937.6790332030505,4205.521186524071,9659.999572753906,6538.501434326172,6779.247512817383,14468.217591553926,247432.0,42920.96620703116,1036800.0,1036800.0,2073600.0
sub02,1,26,1562.0,347.6,856,856,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,93962.0,4012.5605566408485,4116.2396630859,9736.800994873047,6218.999862670898,6221.251602172852,9230.52014587447,248820.0,43434.831704199314,1036800.0,1036800.0,2073600.0
sub02,1,24,1756.3,589.7,860,861,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,86675.0,3804.4793444825336,4052.878905029036,9645.601379394531,6450.749969482422,6608.249359130859,9124.43666320853,225582.0,43552.03164721653,1036800.0,1036800.0,2073600.0
sub02,1,38,1679.1,413.7,862,863,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,86094.0,3950.6410913085565,4232.159366454929,9754.800598144531,6612.751388549805,6493.499450683594,8494.200518798083,222216.0,42902.01355078071,1036800.0,1036800.0,2073600.0
sub02,1,534,825.6,450.1,864,880,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,1,0,1,0,90604.0,3990.9592565912753,4127.038765869103,9531.59447021503,6385.498733520508,6140.247421264648,18451.680775756016,238580.0,39874.48203381337,1036800.0,1036800.0,2073600.0
sub02,1,970,1008.7,678.9,881,910,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,0,1,1,0,91898.0,3419.2781726075336,3689.279710693285,9538.799926757812,6556.501312255859,6664.501419067383,17416.62056396529,242874.0,39910.055503711104,1036800.0,1036800.0,2073600.0
sub02,1,408,968.7,534.8,911,923,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,1,1,0,0,1,1,0,84635.0,4091.040157470852,3971.5214062500745,10074.000061035156,5773.499221801758,5663.248977661133,11472.235253296793,209088.0,38569.09645058587,1036800.0,1036800.0,2073600.0
sub02,1,28,936.4,511.5,924,925,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,82222.0,4661.278081054799,4350.241512451321,10112.395233154297,5582.248382568359,5231.250762939453,11484.715894775465,199796.0,39652.45056086406,1036800.0,1036800.0,2073600.0
sub02,1,166,914.0,488.1,926,931,demo_video.mp4,demo_video.mp4,1,0,0,1,0,0,0,1,0,1,0,1,0,82275.5,4416.477421875112,4266.722980957478,9345.599975585938,5501.248931884766,5508.001327514648,15823.080372923054,209076.0,44279.98709194362,1036800.0,1036800.0,2073600.0
sub02,1,140,889.8,507.6,931,935,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,83044.5,4212.000347900204,4461.8410546872765,10134.004248047248,6081.749496459961,6162.751007080078,9764.819089965895,210144.0,45037.51085393131,1036800.0,1036800.0,2073600.0
sub02,1,60,911.3,521.2,936,938,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,86223.0,3999.6019775392488,4142.162753906101,9952.800964355469,6077.249526977539,6115.497665405273,11107.203347777948,223440.0,43448.66410253942,1036800.0,1036800.0,2073600.0
sub02,1,132,947.3,459.0,938,942,demo_video.mp4,demo_video.mp4,1,0,0,1,0,0,0,1,0,1,0,1,0,89610.5,4109.759989013895,4430.158304443583,9921.600769042969,5877.000045776367,5856.752243041992,9118.981047363952,227878.0,40099.56506574713,1036800.0,1036800.0,2073600.0
sub02,1,28,885.1,531.9,981,982,demo_video.mp4,demo_video.mp4,1,0,0,1,0,0,0,1,0,1,0,1,0,92927.5,3401.280992431566,3810.959165038541,10436.400573730469,6925.501861572266,7109.999084472656,14084.460504760966,249948.0,43898.308179248124,1036800.0,1036800.0,2073600.0
sub02,1,238,38.1,457.6,1084,1091,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,74090.0,3605.042135009542,3315.5984802246094,7869.599517822266,4095.0011444091797,3771.0009002685547,6419.399314881302,199136.0,39023.15906127915,1036800.0,1036800.0,2073600.0
sub02,1,238,766.7,527.6,1093,1100,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,76118.0,4029.1201245114207,3768.48015014641,9389.999969482422,5010.750427246094,4511.249847412109,9324.12051513698,198656.0,40668.911697655916,1036800.0,1036800.0,2073600.0
sub02,1,246,825.0,443.5,1100,1108,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,1,0,1,0,89743.5,3585.6006591795012,3584.8787951655686,9195.600341796875,5910.749053955078,5899.4989013671875,16700.575151368976,243492.0,39962.232625707984,1036800.0,1036800.0,2073600.0
sub02,1,282,788.5,500.2,1108,1117,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,91333.5,3713.759165039286,3869.9973632814363,10182.001403808594,6083.99787902832,5669.997940063477,11506.559143675491,242088.0,40871.833424560726,1036800.0,1036800.0,2073600.0
sub02,1,86,803.9,480.0,1117,1120,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,90249.0,3685.6790515137836,3920.400146484375,10621.200653076172,6902.998886108398,6817.4993896484375,9615.056851806119,236808.0,41819.66786970198,1036800.0,1036800.0,2073600.0
sub02,1,1226,939.9,696.0,1122,1158,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,96314.5,3384.719062499702,3911.037429199554,9851.999328613281,7557.750091552734,7433.999938964844,15233.40238647163,263608.0,42427.20537871122,1036800.0,1036800.0,2073600.0
sub02,1,242,953.5,541.4,1159,1166,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,88613.5,3593.5208935551345,3695.7608129885048,9922.801086425781,6324.750823974609,6146.999893188477,13097.760245360434,230096.0,40939.15776953101,1036800.0,1036800.0,2073600.0
sub02,1,556,842.1,525.0,1167,1183,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,88901.0,3687.837008057162,3978.000714111142,10458.001525878906,6313.500747680664,6410.249710083008,9762.478255005553,233632.0,42196.87210312486,1036800.0,1036800.0,2073600.0
sub02,1,368,1147.2,1335.7,1244,1255,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,81939.0,3149.2793994136155,3466.082145996392,9902.403137207031,4857.750015258789,4938.7506103515625,7981.736583862454,202608.0,28499.278412036598,1036800.0,1036800.0,2073600.0
sub02,1,218,973.1,591.0,1257,1264,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,0,1,1,0,80626.0,2977.921589355916,3466.804357910529,9405.599426269531,4164.74967956543,4486.496810913086,11859.11970031634,197046.0,32263.66379931569,1036800.0,1036800.0,2073600.0
sub02,1,278,969.7,443.4,1265,1273,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,0,1,1,0,79700.0,3103.193957520649,3719.5268627926707,8704.7998046875,2580.7498931884766,2601.000289916992,10125.18293945305,208104.0,37360.30226872489,1036800.0,1036800.0,2073600.0
sub02,1,110,877.6,364.0,1274,1277,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,75437.0,3424.3164624031633,3578.3974731452763,8949.599243164062,2767.500457763672,2666.251449584961,6250.919114379212,194250.0,37011.089662499726,1036800.0,1036800.0,2073600.0
sub02,1,140,905.5,387.9,1278,1282,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,74718.0,3324.9575537107885,3273.1189526356757,8734.801818847656,3444.7505950927734,3361.4991760253906,6338.28109924309,190230.0,31069.602020751685,1036800.0,1036800.0,2073600.0
sub02,1,154,846.3,410.6,1283,1288,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,76315.0,3149.281853027642,3173.0413842760026,8701.199035644531,4247.999649047852,4340.2490234375,7374.899130251259,192096.0,31144.43339511752,1036800.0,1036800.0,2073600.0
sub02,1,32,793.2,357.1,1289,1290,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,78962.5,3008.8799853511155,3315.59956054762,8824.799560546875,4207.498321533203,4400.999298095703,8335.07923156768,199260.0,31568.897151879966,1036800.0,1036800.0,2073600.0
sub02,1,68,873.0,380.0,1292,1294,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,75321.5,2863.442226562649,3355.196484375745,8550.001892089844,4430.251541137695,4484.25407409668,8113.556760255247,184500.0,30663.419333837926,1036800.0,1036800.0,2073600.0
sub02,1,24,780.4,373.4,1296,1297,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,73527.0,2865.6001098621637,3067.1987182609737,8614.798889160156,4191.747817993164,4288.503875732422,8100.300653075799,179830.0,30349.220704101026,1036800.0,1036800.0,2073600.0
sub02,1,32,964.0,334.5,1311,1312,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,84419.5,3083.7619482427835,3318.482841797173,10393.204199219123,4113.000259399414,4301.996994018555,12175.01897094585,213120.0,30417.264324121177,1036800.0,1036800.0,2073600.0
sub02,1,40,815.9,307.0,1321,1322,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,81674.5,3028.318732909858,3028.322285156697,10873.195263670757,3964.5005798339844,4000.4995727539062,7746.9585180692375,206088.0,28967.939970605075,1036800.0,1036800.0,2073600.0
sub02,1,66,944.5,455.0,1326,1328,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,1,0,1,0,90979.0,3090.9563085939735,3383.276945799589,11549.994519043714,5312.251205444336,5366.248626708984,12423.06403259188,233740.0,29699.54428330064,1036800.0,1036800.0,2073600.0
sub02,1,100,892.5,542.2,1328,1331,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,1,0,1,0,87793.5,2965.6788500975817,3561.8425561524928,11662.799987792969,5469.749298095703,5550.752410888672,10209.420048216358,227250.0,31858.82663271576,1036800.0,1036800.0,2073600.0
sub02,1,186,920.8,512.2,1332,1337,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,1,0,1,0,87044.5,3193.2013549804688,3526.562497558072,11419.20175781101,5408.999710083008,5532.751159667969,6994.261554565281,228916.0,32334.4079038091,1036800.0,1036800.0,2073600.0
sub02,1,128,917.4,497.4,1338,1342,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,1,0,1,0,84405.0,3403.437612304464,3468.9592016600072,12110.402380369604,5292.001876831055,5332.500305175781,8661.118427734822,215072.0,29157.331790551543,1036800.0,1036800.0,2073600.0
sub02,1,86,869.9,423.4,1342,1345,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,86236.0,3273.8425195310265,3417.8412377927452,11623.193749999627,5289.748458862305,5202.000198364258,9639.243517456576,217248.0,29828.86453088373,1036800.0,1036800.0,2073600.0
sub02,1,88,851.3,468.9,1345,1348,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,1,0,1,0,84692.5,3279.599450683221,3486.9612158201635,11812.799377441406,4994.999084472656,5087.251739501953,9346.736416015774,215424.0,30562.458371825516,1036800.0,1036800.0,2073600.0
sub02,1,292,823.8,476.7,1349,1357,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,1,0,1,0,85455.0,3323.520087890327,3346.560410156846,10758.006030272692,4812.751007080078,4988.249206542969,11015.160755004734,215922.0,30840.58459340781,1036800.0,1036800.0,2073600.0
sub02,1,98,1591.6,881.1,1481,1484,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,83515.5,3345.1188427731395,3566.880974119529,10539.601501464844,5447.249984741211,5611.49772644043,8225.882640380412,214320.0,32332.95455000177,1036800.0,1036800.0,2073600.0
sub02,1,116,1635.2,892.0,1487,1490,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,87269.0,3341.520820312202,3512.879838867113,10355.994909668341,5399.998397827148,5454.002685546875,10799.88080627285,227104.0,33382.170019652694,1036800.0,1036800.0,2073600.0
sub02,1,64,974.6,343.5,1495,1496,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,79098.5,3428.6404321286827,3342.959714354947,9501.604211425409,5166.000442504883,5051.249160766602,9135.359265746549,200880.0,32581.256118774414,1036800.0,1036800.0,2073600.0
sub02,1,26,945.7,299.8,1498,1499,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,76690.0,3440.1625708006322,3453.1191357411444,9241.19631347619,5089.501647949219,5105.249252319336,8697.780873414129,193214.0,33371.87091941014,1036800.0,1036800.0,2073600.0
sub02,1,40,789.1,304.8,1499,1501,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,76916.0,3622.318403320387,3643.918366698548,9519.604919433594,4769.999237060547,4898.249206542969,9855.301553344354,196712.0,33356.39853999019,1036800.0,1036800.0,2073600.0
sub02,1,22,767.6,265.3,1507,1507,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,83305.5,3594.2394067384303,3432.240725098178,9891.596740722656,4767.749252319336,4774.498748779297,11327.939421998337,216080.0,33809.848119042814,1036800.0,1036800.0,2073600.0
sub02,1,24,801.4,428.5,1518,1519,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,1,0,1,0,80176.5,3379.6792529299855,3317.0357080064714,9927.598583983257,5004.000778198242,5008.498382568359,10759.32213561982,207576.0,32247.92046630755,1036800.0,1036800.0,2073600.0
sub02,1,42,820.1,466.5,1520,1521,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,1,0,1,0,77891.5,3465.3586157225072,3560.4050903320312,9957.601135253906,5224.4989013671875,5103.00163269043,6094.9211285393685,199260.0,33031.52880356461,1036800.0,1036800.0,2073600.0
sub02,1,548,801.6,490.9,1522,1538,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,77371.5,3481.2012451179326,3609.356674803421,9911.995239257812,4450.500030517578,4805.999450683594,11348.223041992635,195672.0,33356.9007268548,1036800.0,1036800.0,2073600.0
sub02,1,334,1933.1,1243.0,1541,1551,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,82522.5,3406.3217724598944,3571.916901856661,10400.400939941406,3192.751007080078,3352.5,9894.306515503675,209056.0,31373.62886950746,1036800.0,1036800.0,2073600.0
sub02,1,54,1447.1,1755.3,1655,1657,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,84879.5,3204.718256836757,3569.7605932615697,11228.40234375,4837.499923706055,5004.000778198242,9237.53701110743,223500.0,35886.360247094184,1036800.0,1036800.0,2073600.0
sub02,1,148,1356.3,1642.7,1658,1662,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,86103.0,3319.1986083984375,3622.3214794918895,11088.005151366815,5107.499542236328,5465.252380371094,11033.100531006232,230580.0,34671.88074365258,1036800.0,1036800.0,2073600.0
sub02,1,24,1117.3,1382.7,1665,1665,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,82874.0,3141.356821289286,3444.483024902642,10464.00048828125,5055.749359130859,5145.749053955078,9455.935927733779,222750.0,34567.67911948264,1036800.0,1036800.0,2073600.0
sub02,1,38,981.0,1318.0,1666,1667,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,82234.0,3103.201501464471,3548.8798754885793,10658.391418458894,4958.999328613281,5318.9990234375,8544.123423460871,216576.0,33810.888916015625,1036800.0,1036800.0,2073600.0
