RECORDING_SESSION_LABEL	RIGHT_GAZE_X	RIGHT_GAZE_Y	TIMESTAMP	TRIAL_START_TIME	VIDEO_FRAME_INDEX	VIDEO_NAME
sub01	1001.60	534.70	564638.00	552264	279	M1L_1min.mp4
sub01	1001.90	534.70	564640.00	552264	279	M1L_1min.mp4
sub01	1002.20	534.80	564642.00	552264	279	M1L_1min.mp4
sub01	1002.50	534.90	564644.00	552264	279	M1L_1min.mp4
sub01	1002.70	534.90	564646.00	552264	279	M1L_1min.mp4
sub01	1002.80	534.90	564648.00	552264	279	M1L_1min.mp4
sub01	1002.90	534.90	564650.00	552264	279	M1L_1min.mp4
sub01	1003.00	534.90	564652.00	552264	279	M1L_1min.mp4
sub01	1003.00	534.70	564654.00	552264	279	M1L_1min.mp4
sub01	1003.10	534.50	564656.00	552264	279	M1L_1min.mp4
sub01	1003.20	534.20	564658.00	552264	279	M1L_1min.mp4
sub01	1003.20	534.00	564660.00	552264	279	M1L_1min.mp4
sub01	1003.10	533.80	564662.00	552264	279	M1L_1min.mp4
sub01	1003.10	533.60	564664.00	552264	279	M1L_1min.mp4
sub01	1003.10	533.40	564666.00	552264	280	M1L_1min.mp4
sub01	1003.10	533.40	564668.00	552264	280	M1L_1min.mp4
sub01	1003.20	533.50	564670.00	552264	280	M1L_1min.mp4
sub01	1003.20	533.70	564672.00	552264	280	M1L_1min.mp4
sub01	1003.30	533.90	564674.00	552264	280	M1L_1min.mp4
sub01	1003.40	534.10	564676.00	552264	280	M1L_1min.mp4
sub01	1003.50	534.40	564678.00	552264	280	M1L_1min.mp4
sub01	1003.60	534.70	564680.00	552264	280	M1L_1min.mp4
sub01	1003.60	534.70	564682.00	552264	280	M1L_1min.mp4
sub01	1003.50	534.50	564684.00	552264	280	M1L_1min.mp4
sub01	1003.50	534.40	564686.00	552264	280	M1L_1min.mp4
sub01	1003.60	534.20	564688.00	552264	280	M1L_1min.mp4
sub01	1003.80	534.00	564690.00	552264	280	M1L_1min.mp4
sub01	1004.00	533.80	564692.00	552264	280	M1L_1min.mp4
sub01	1004.30	533.60	564694.00	552264	280	M1L_1min.mp4
sub01	1004.60	533.50	564696.00	552264	280	M1L_1min.mp4
sub01	1005.10	533.50	564698.00	552264	281	M1L_1min.mp4
sub01	1005.40	533.40	564700.00	552264	281	M1L_1min.mp4
sub01	1005.70	533.30	564702.00	552264	281	M1L_1min.mp4
sub01	1005.80	533.20	564704.00	552264	281	M1L_1min.mp4
sub01	1005.90	533.20	564706.00	552264	281	M1L_1min.mp4
sub01	1005.70	533.30	564708.00	552264	281	M1L_1min.mp4
sub01	1005.50	533.20	564710.00	552264	281	M1L_1min.mp4
sub01	1005.30	533.10	564712.00	552264	281	M1L_1min.mp4
sub01	1005.00	532.90	564714.00	552264	281	M1L_1min.mp4
sub01	1004.70	532.60	564716.00	552264	281	M1L_1min.mp4
sub01	1004.30	532.50	564718.00	552264	281	M1L_1min.mp4
sub01	1004.00	532.40	564720.00	552264	281	M1L_1min.mp4
sub01	1003.90	532.50	564722.00	552264	281	M1L_1min.mp4
sub01	1003.80	532.60	564724.00	552264	281	M1L_1min.mp4
sub01	1003.70	532.80	564726.00	552264	281	M1L_1min.mp4
sub01	1003.60	533.30	564728.00	552264	281	M1L_1min.mp4
sub01	1003.50	534.00	564730.00	552264	281	M1L_1min.mp4
sub01	1003.40	534.60	564732.00	552264	282	M1L_1min.mp4
sub01	1003.30	535.20	564734.00	552264	282	M1L_1min.mp4
sub01	1003.20	536.00	564736.00	552264	282	M1L_1min.mp4
sub01	1003.10	536.70	564738.00	552264	282	M1L_1min.mp4
sub01	1003.10	537.40	564740.00	552264	282	M1L_1min.mp4
sub01	1003.20	538.10	564742.00	552264	282	M1L_1min.mp4
sub01	1003.40	538.50	564744.00	552264	282	M1L_1min.mp4
sub01	1003.60	539.10	564746.00	552264	282	M1L_1min.mp4
sub01	1003.70	539.60	564748.00	552264	282	M1L_1min.mp4
sub01	1003.90	539.90	564750.00	552264	282	M1L_1min.mp4
sub01	1004.00	540.20	564752.00	552264	282	M1L_1min.mp4
sub01	1004.10	540.60	564754.00	552264	282	M1L_1min.mp4
sub01	1004.00	540.90	564756.00	552264	282	M1L_1min.mp4
sub01	1003.90	541.20	564758.00	552264	282	M1L_1min.mp4
sub01	1003.80	541.40	564760.00	552264	282	M1L_1min.mp4
sub01	1003.60	541.50	564762.00	552264	282	M1L_1min.mp4
sub01	1003.40	541.40	564764.00	552264	282	M1L_1min.mp4
sub01	1003.20	541.50	564766.00	552264	283	M1L_1min.mp4
sub01	1002.90	541.60	564768.00	552264	283	M1L_1min.mp4
sub01	1002.30	541.60	564770.00	552264	283	M1L_1min.mp4
sub01	1001.70	541.70	564772.00	552264	283	M1L_1min.mp4
sub01	1001.20	541.90	564774.00	552264	283	M1L_1min.mp4
sub01	1000.70	541.90	564776.00	552264	283	M1L_1min.mp4
sub01	1000.30	542.00	564778.00	552264	283	M1L_1min.mp4
sub01	1000.00	542.10	564780.00	552264	283	M1L_1min.mp4
sub01	999.60	542.20	564782.00	552264	283	M1L_1min.mp4
sub01	999.80	542.40	564784.00	552264	283	M1L_1min.mp4
sub01	999.90	542.60	564786.00	552264	283	M1L_1min.mp4
sub01	1000.00	543.00	564788.00	552264	283	M1L_1min.mp4
sub01	1000.20	543.50	564790.00	552264	283	M1L_1min.mp4
sub01	1000.40	543.90	564792.00	552264	283	M1L_1min.mp4
sub01	1000.90	544.30	564794.00	552264	283	M1L_1min.mp4
sub01	1001.30	544.70	564796.00	552264	283	M1L_1min.mp4
sub01	1001.60	544.90	564798.00	552264	284	M1L_1min.mp4
sub01	1002.00	545.10	564800.00	552264	284	M1L_1min.mp4
sub01	1002.40	545.00	564802.00	552264	284	M1L_1min.mp4
sub01	1002.80	544.80	564804.00	552264	284	M1L_1min.mp4
sub01	1003.20	544.60	564806.00	552264	284	M1L_1min.mp4
sub01	1003.30	544.20	564808.00	552264	284	M1L_1min.mp4
sub01	1003.40	543.80	564810.00	552264	284	M1L_1min.mp4
sub01	1003.50	543.40	564812.00	552264	284	M1L_1min.mp4
sub01	1003.50	543.00	564814.00	552264	284	M1L_1min.mp4
sub01	1003.10	542.70	564816.00	552264	284	M1L_1min.mp4
sub01	1002.60	542.30	564818.00	552264	284	M1L_1min.mp4
sub01	1001.80	541.80	564820.00	552264	284	M1L_1min.mp4
sub01	1000.90	541.70	564822.00	552264	284	M1L_1min.mp4
sub01	1000.10	541.50	564824.00	552264	284	M1L_1min.mp4
sub01	999.30	541.30	564826.00	552264	284	M1L_1min.mp4
sub01	998.60	541.20	564828.00	552264	284	M1L_1min.mp4
sub01	998.30	541.10	564830.00	552264	284	M1L_1min.mp4
sub01	998.20	541.00	564832.00	552264	285	M1L_1min.mp4
sub01	998.40	540.90	564834.00	552264	285	M1L_1min.mp4
sub01	998.60	540.80	564836.00	552264	285	M1L_1min.mp4
sub01	998.90	540.70	564838.00	552264	285	M1L_1min.mp4
sub01	999.30	540.70	564840.00	552264	285	M1L_1min.mp4
sub01	999.70	540.50	564842.00	552264	285	M1L_1min.mp4
sub01	1000.10	540.40	564844.00	552264	285	M1L_1min.mp4
sub01	1000.30	540.20	564846.00	552264	285	M1L_1min.mp4
sub01	1000.60	540.10	564848.00	552264	285	M1L_1min.mp4
sub01	1000.90	540.10	564850.00	552264	285	M1L_1min.mp4
sub01	1001.10	540.30	564852.00	552264	285	M1L_1min.mp4
sub01	1001.30	540.60	564854.00	552264	285	M1L_1min.mp4
sub01	1001.20	541.10	564856.00	552264	285	M1L_1min.mp4
sub01	1000.60	541.50	564858.00	552264	285	M1L_1min.mp4
sub01	999.70	541.80	564860.00	552264	285	M1L_1min.mp4
sub01	998.80	542.00	564862.00	552264	285	M1L_1min.mp4
sub01	997.90	542.00	564864.00	552264	285	M1L_1min.mp4
sub01	997.00	541.70	564866.00	552264	286	M1L_1min.mp4
sub01	996.20	541.40	564868.00	552264	286	M1L_1min.mp4
sub01	995.70	541.10	564870.00	552264	286	M1L_1min.mp4
sub01	995.60	540.80	564872.00	552264	286	M1L_1min.mp4
sub01	996.00	540.50	564874.00	552264	286	M1L_1min.mp4
sub01	996.30	540.30	564876.00	552264	286	M1L_1min.mp4
sub01	997.20	540.20	564878.00	552264	286	M1L_1min.mp4
sub01	998.00	540.20	564880.00	552264	286	M1L_1min.mp4
sub01	998.70	540.10	564882.00	552264	286	M1L_1min.mp4
sub01	999.10	540.10	564884.00	552264	286	M1L_1min.mp4
sub01	999.50	540.10	564886.00	552264	286	M1L_1min.mp4
sub01	999.70	540.20	564888.00	552264	286	M1L_1min.mp4
sub01	999.90	540.30	564890.00	552264	286	M1L_1min.mp4
sub01	999.60	540.40	564892.00	552264	286	M1L_1min.mp4
sub01	998.90	540.40	564894.00	552264	286	M1L_1min.mp4
sub01	998.20	540.40	564896.00	552264	286	M1L_1min.mp4
sub01	997.70	540.40	564898.00	552264	287	M1L_1min.mp4
sub01	997.00	540.50	564900.00	552264	287	M1L_1min.mp4
sub01	996.40	540.50	564902.00	552264	287	M1L_1min.mp4
sub01	995.80	540.40	564904.00	552264	287	M1L_1min.mp4
sub01	995.30	540.30	564906.00	552264	287	M1L_1min.mp4
sub01	995.10	539.90	564908.00	552264	287	M1L_1min.mp4
sub01	995.00	539.60	564910.00	552264	287	M1L_1min.mp4
sub01	995.00	539.30	564912.00	552264	287	M1L_1min.mp4
sub01	995.30	538.90	564914.00	552264	287	M1L_1min.mp4
sub01	995.60	538.60	564916.00	552264	287	M1L_1min.mp4
sub01	996.10	538.40	564918.00	552264	287	M1L_1min.mp4
sub01	996.50	538.40	564920.00	552264	287	M1L_1min.mp4
sub01	997.00	538.60	564922.00	552264	287	M1L_1min.mp4
sub01	997.50	538.90	564924.00	552264	287	M1L_1min.mp4
sub01	997.90	539.30	564926.00	552264	287	M1L_1min.mp4
sub01	998.10	539.70	564928.00	552264	287	M1L_1min.mp4
sub01	998.30	540.10	564930.00	552264	287	M1L_1min.mp4
sub01	998.30	540.40	564932.00	552264	288	M1L_1min.mp4
sub01	998.00	540.50	564934.00	552264	288	M1L_1min.mp4
sub01	997.70	540.70	564936.00	552264	288	M1L_1min.mp4
sub01	997.30	540.90	564938.00	552264	288	M1L_1min.mp4
sub01	996.90	541.20	564940.00	552264	288	M1L_1min.mp4
sub01	996.50	541.50	564942.00	552264	288	M1L_1min.mp4
sub01	995.90	541.90	564944.00	552264	288	M1L_1min.mp4
sub01	995.40	542.30	564946.00	552264	288	M1L_1min.mp4
sub01	994.70	542.70	564948.00	552264	288	M1L_1min.mp4
sub01	994.10	543.30	564950.00	552264	288	M1L_1min.mp4
sub01	993.50	543.80	564952.00	552264	288	M1L_1min.mp4
sub01	993.10	544.30	564954.00	552264	288	M1L_1min.mp4
sub01	992.70	544.70	564956.00	552264	288	M1L_1min.mp4
sub01	992.50	545.00	564958.00	552264	288	M1L_1min.mp4
sub01	992.60	545.30	564960.00	552264	288	M1L_1min.mp4
sub01	993.00	545.90	564962.00	552264	288	M1L_1min.mp4
sub01	993.50	546.20	564964.00	552264	288	M1L_1min.mp4
sub01	993.90	546.60	564966.00	552264	289	M1L_1min.mp4
sub01	994.30	547.10	564968.00	552264	289	M1L_1min.mp4
sub01	994.70	547.60	564970.00	552264	289	M1L_1min.mp4
sub01	995.10	548.40	564972.00	552264	289	M1L_1min.mp4
sub01	995.30	549.10	564974.00	552264	289	M1L_1min.mp4
sub01	995.50	549.80	564976.00	552264	289	M1L_1min.mp4
sub01	995.60	550.40	564978.00	552264	289	M1L_1min.mp4
sub01	995.70	550.90	564980.00	552264	289	M1L_1min.mp4
sub01	995.70	551.20	564982.00	552264	289	M1L_1min.mp4
sub01	995.70	551.40	564984.00	552264	289	M1L_1min.mp4
sub01	995.60	551.30	564986.00	552264	289	M1L_1min.mp4
sub01	995.50	551.20	564988.00	552264	289	M1L_1min.mp4
sub01	995.50	550.80	564990.00	552264	289	M1L_1min.mp4
sub01	995.50	550.40	564992.00	552264	289	M1L_1min.mp4
sub01	995.50	550.10	564994.00	552264	289	M1L_1min.mp4
sub01	995.50	549.20	564996.00	552264	289	M1L_1min.mp4
sub01	995.60	548.40	564998.00	552264	290	M1L_1min.mp4
sub01	995.60	547.70	565000.00	552264	290	M1L_1min.mp4
sub01	996.00	546.90	565002.00	552264	290	M1L_1min.mp4
sub01	996.40	546.30	565004.00	552264	290	M1L_1min.mp4
sub01	996.70	545.70	565006.00	552264	290	M1L_1min.mp4
sub01	997.10	545.10	565008.00	552264	290	M1L_1min.mp4
sub01	997.30	545.10	565010.00	552264	290	M1L_1min.mp4
sub01	997.40	545.00	565012.00	552264	290	M1L_1min.mp4
sub01	997.60	544.50	565014.00	552264	290	M1L_1min.mp4
sub01	997.30	544.00	565016.00	552264	290	M1L_1min.mp4
sub01	996.90	543.40	565018.00	552264	290	M1L_1min.mp4
sub01	996.60	543.10	565020.00	552264	290	M1L_1min.mp4
sub01	996.40	542.70	565022.00	552264	290	M1L_1min.mp4
sub01	996.30	542.40	565024.00	552264	290	M1L_1min.mp4
sub01	996.20	542.10	565026.00	552264	290	M1L_1min.mp4
sub01	996.20	542.50	565028.00	552264	290	M1L_1min.mp4
sub01	996.10	542.80	565030.00	552264	290	M1L_1min.mp4
sub01	996.10	543.00	565032.00	552264	291	M1L_1min.mp4
sub01	996.00	543.10	565034.00	552264	291	M1L_1min.mp4
sub01	995.90	543.10	565036.00	552264	291	M1L_1min.mp4
sub01	995.70	543.10	565038.00	552264	291	M1L_1min.mp4
sub01	995.50	543.00	565040.00	552264	291	M1L_1min.mp4
sub01	995.30	542.90	565042.00	552264	291	M1L_1min.mp4
sub01	995.20	543.10	565044.00	552264	291	M1L_1min.mp4
sub01	995.10	543.20	565046.00	552264	291	M1L_1min.mp4
sub01	995.00	543.50	565048.00	552264	291	M1L_1min.mp4
sub01	994.90	543.80	565050.00	552264	291	M1L_1min.mp4
sub01	994.80	544.10	565052.00	552264	291	M1L_1min.mp4
sub01	994.70	544.40	565054.00	552264	291	M1L_1min.mp4
sub01	994.60	544.60	565056.00	552264	291	M1L_1min.mp4
sub01	994.60	544.70	565058.00	552264	291	M1L_1min.mp4
sub01	994.70	544.70	565060.00	552264	291	M1L_1min.mp4
sub01	994.70	544.80	565062.00	552264	291	M1L_1min.mp4
sub01	994.80	544.80	565064.00	552264	291	M1L_1min.mp4
sub01	994.90	544.90	565066.00	552264	292	M1L_1min.mp4
sub01	994.90	545.00	565068.00	552264	292	M1L_1min.mp4
sub01	995.00	545.00	565070.00	552264	292	M1L_1min.mp4
sub01	995.10	545.20	565072.00	552264	292	M1L_1min.mp4
sub01	995.20	545.40	565074.00	552264	292	M1L_1min.mp4
sub01	995.30	545.70	565076.00	552264	292	M1L_1min.mp4
sub01	995.50	546.10	565078.00	552264	292	M1L_1min.mp4
sub01	995.70	546.60	565080.00	552264	292	M1L_1min.mp4
sub01	995.90	547.20	565082.00	552264	292	M1L_1min.mp4
sub01	996.10	547.90	565084.00	552264	292	M1L_1min.mp4
sub01	996.30	548.50	565086.00	552264	292	M1L_1min.mp4
sub01	996.40	549.00	565088.00	552264	292	M1L_1min.mp4
sub01	996.50	549.40	565090.00	552264	292	M1L_1min.mp4
sub01	996.40	549.60	565092.00	552264	292	M1L_1min.mp4
sub01	996.10	549.80	565094.00	552264	292	M1L_1min.mp4
sub01	996.00	549.40	565096.00	552264	292	M1L_1min.mp4
sub01	995.90	549.10	565098.00	552264	293	M1L_1min.mp4
sub01	995.90	548.70	565100.00	552264	293	M1L_1min.mp4
sub01	995.70	548.40	565102.00	552264	293	M1L_1min.mp4
sub01	995.60	548.10	565104.00	552264	293	M1L_1min.mp4
sub01	995.80	547.90	565106.00	552264	293	M1L_1min.mp4
sub01	996.00	547.70	565108.00	552264	293	M1L_1min.mp4
sub01	996.10	547.90	565110.00	552264	293	M1L_1min.mp4
sub01	996.20	548.00	565112.00	552264	293	M1L_1min.mp4
sub01	996.30	548.00	565114.00	552264	293	M1L_1min.mp4
sub01	996.50	548.00	565116.00	552264	293	M1L_1min.mp4
sub01	996.80	547.90	565118.00	552264	293	M1L_1min.mp4
sub01	997.00	547.80	565120.00	552264	293	M1L_1min.mp4
sub01	997.00	547.60	565122.00	552264	293	M1L_1min.mp4
sub01	997.10	547.60	565124.00	552264	293	M1L_1min.mp4
sub01	997.20	547.80	565126.00	552264	293	M1L_1min.mp4
sub01	997.30	548.00	565128.00	552264	293	M1L_1min.mp4
sub01	997.40	548.20	565130.00	552264	293	M1L_1min.mp4
sub01	997.40	548.50	565132.00	552264	294	M1L_1min.mp4
sub01	997.40	548.90	565134.00	552264	294	M1L_1min.mp4
sub01	997.60	549.40	565136.00	552264	294	M1L_1min.mp4
sub01	997.80	550.10	565138.00	552264	294	M1L_1min.mp4
sub01	997.90	550.70	565140.00	552264	294	M1L_1min.mp4
sub01	998.10	551.20	565142.00	552264	294	M1L_1min.mp4
sub01	998.20	551.70	565144.00	552264	294	M1L_1min.mp4
sub01	998.30	552.20	565146.00	552264	294	M1L_1min.mp4
sub01	998.40	552.60	565148.00	552264	294	M1L_1min.mp4
sub01	998.40	552.80	565150.00	552264	294	M1L_1min.mp4
sub01	998.40	552.70	565152.00	552264	294	M1L_1min.mp4
sub01	998.50	552.50	565154.00	552264	294	M1L_1min.mp4
sub01	998.40	552.30	565156.00	552264	294	M1L_1min.mp4
sub01	998.30	552.20	565158.00	552264	294	M1L_1min.mp4
sub01	998.10	552.00	565160.00	552264	294	M1L_1min.mp4
sub01	997.70	551.70	565162.00	552264	294	M1L_1min.mp4
sub01	997.40	551.40	565164.00	552264	294	M1L_1min.mp4
sub01	997.20	551.10	565166.00	552264	295	M1L_1min.mp4
sub01	997.00	550.80	565168.00	552264	295	M1L_1min.mp4
sub01	996.80	550.30	565170.00	552264	295	M1L_1min.mp4
sub01	996.80	549.90	565172.00	552264	295	M1L_1min.mp4
sub01	996.90	549.60	565174.00	552264	295	M1L_1min.mp4
sub01	997.00	549.30	565176.00	552264	295	M1L_1min.mp4
sub01	997.20	548.90	565178.00	552264	295	M1L_1min.mp4
sub01	997.20	548.60	565180.00	552264	295	M1L_1min.mp4
sub01	997.20	548.20	565182.00	552264	295	M1L_1min.mp4
sub01	997.10	548.00	565184.00	552264	295	M1L_1min.mp4
sub01	997.00	547.80	565186.00	552264	295	M1L_1min.mp4
sub01	996.80	547.60	565188.00	552264	295	M1L_1min.mp4
sub01	996.70	547.60	565190.00	552264	295	M1L_1min.mp4
sub01	996.50	547.60	565192.00	552264	295	M1L_1min.mp4
sub01	996.50	547.70	565194.00	552264	295	M1L_1min.mp4
sub01	996.40	547.90	565196.00	552264	295	M1L_1min.mp4
sub01	996.40	548.00	565198.00	552264	296	M1L_1min.mp4
sub01	996.40	548.00	565200.00	552264	296	M1L_1min.mp4
sub01	996.50	548.00	565202.00	552264	296	M1L_1min.mp4
sub01	996.50	547.90	565204.00	552264	296	M1L_1min.mp4
sub01	996.50	547.60	565206.00	552264	296	M1L_1min.mp4
sub01	996.50	547.40	565208.00	552264	296	M1L_1min.mp4
sub01	996.40	547.10	565210.00	552264	296	M1L_1min.mp4
sub01	996.40	546.90	565212.00	552264	296	M1L_1min.mp4
sub01	996.20	546.80	565214.00	552264	296	M1L_1min.mp4
sub01	996.00	546.70	565216.00	552264	296	M1L_1min.mp4
sub01	995.80	546.50	565218.00	552264	296	M1L_1min.mp4
sub01	995.60	546.50	565220.00	552264	296	M1L_1min.mp4
sub01	995.40	546.50	565222.00	552264	296	M1L_1min.mp4
sub01	995.30	546.50	565224.00	552264	296	M1L_1min.mp4
sub01	995.30	546.40	565226.00	552264	296	M1L_1min.mp4
sub01	995.30	546.30	565228.00	552264	296	M1L_1min.mp4
sub01	995.60	546.40	565230.00	552264	296	M1L_1min.mp4
sub01	996.30	546.50	565232.00	552264	297	M1L_1min.mp4
sub01	997.10	546.40	565234.00	552264	297	M1L_1min.mp4
sub01	997.90	546.30	565236.00	552264	297	M1L_1min.mp4
sub01	998.80	545.90	565238.00	552264	297	M1L_1min.mp4
sub01	999.60	545.40	565240.00	552264	297	M1L_1min.mp4
sub01	1000.50	544.80	565242.00	552264	297	M1L_1min.mp4
sub01	1001.10	544.20	565244.00	552264	297	M1L_1min.mp4
sub01	1001.40	543.50	565246.00	552264	297	M1L_1min.mp4
sub01	1001.60	543.10	565248.00	552264	297	M1L_1min.mp4
sub01	1001.90	542.70	565250.00	552264	297	M1L_1min.mp4
sub01	1001.90	542.60	565252.00	552264	297	M1L_1min.mp4
sub01	1002.00	543.00	565254.00	552264	297	M1L_1min.mp4
sub01	1002.10	543.40	565256.00	552264	297	M1L_1min.mp4
sub01	1002.20	543.90	565258.00	552264	297	M1L_1min.mp4
sub01	1002.20	544.30	565260.00	552264	297	M1L_1min.mp4
sub01	1002.00	544.50	565262.00	552264	297	M1L_1min.mp4
sub01	1001.80	544.80	565264.00	552264	297	M1L_1min.mp4
sub01	1001.70	545.00	565266.00	552264	298	M1L_1min.mp4
sub01	1001.50	544.80	565268.00	552264	298	M1L_1min.mp4
sub01	1001.30	544.50	565270.00	552264	298	M1L_1min.mp4
sub01	1001.20	544.20	565272.00	552264	298	M1L_1min.mp4
sub01	1001.10	544.00	565274.00	552264	298	M1L_1min.mp4
sub01	1001.20	543.80	565276.00	552264	298	M1L_1min.mp4
sub01	1001.40	543.70	565278.00	552264	298	M1L_1min.mp4
sub01	1001.50	543.50	565280.00	552264	298	M1L_1min.mp4
sub01	1001.40	543.30	565282.00	552264	298	M1L_1min.mp4
sub01	1001.20	543.10	565284.00	552264	298	M1L_1min.mp4
sub01	1001.10	543.00	565286.00	552264	298	M1L_1min.mp4
sub01	1000.80	542.80	565288.00	552264	298	M1L_1min.mp4
sub01	1000.70	542.60	565290.00	552264	298	M1L_1min.mp4
sub01	1000.70	542.80	565292.00	552264	298	M1L_1min.mp4
sub01	1000.60	543.10	565294.00	552264	298	M1L_1min.mp4
sub01	1000.80	543.50	565296.00	552264	298	M1L_1min.mp4
sub01	1001.00	544.00	565298.00	552264	299	M1L_1min.mp4
sub01	1001.20	544.60	565300.00	552264	299	M1L_1min.mp4
sub01	1001.40	545.10	565302.00	552264	299	M1L_1min.mp4
sub01	1001.00	545.60	565304.00	552264	299	M1L_1min.mp4
sub01	1000.60	545.70	565306.00	552264	299	M1L_1min.mp4
sub01	1000.20	545.80	565308.00	552264	299	M1L_1min.mp4
sub01	1000.00	545.80	565310.00	552264	299	M1L_1min.mp4
sub01	999.90	545.80	565312.00	552264	299	M1L_1min.mp4
sub01	999.80	545.70	565314.00	552264	299	M1L_1min.mp4
sub01	999.70	545.40	565316.00	552264	299	M1L_1min.mp4
sub01	1000.10	544.90	565318.00	552264	299	M1L_1min.mp4
sub01	1000.40	544.50	565320.00	552264	299	M1L_1min.mp4
sub01	1000.60	544.20	565322.00	552264	299	M1L_1min.mp4
sub01	1000.50	543.80	565324.00	552264	299	M1L_1min.mp4
sub01	1000.40	543.50	565326.00	552264	299	M1L_1min.mp4
sub01	1000.30	543.10	565328.00	552264	299	M1L_1min.mp4
sub01	1000.20	543.00	565330.00	552264	299	M1L_1min.mp4
sub01	1000.10	543.40	565332.00	552264	300	M1L_1min.mp4
sub01	1000.10	543.70	565334.00	552264	300	M1L_1min.mp4
sub01	1000.10	544.10	565336.00	552264	300	M1L_1min.mp4
sub01	1000.10	544.60	565338.00	552264	300	M1L_1min.mp4
sub01	999.80	545.00	565340.00	552264	300	M1L_1min.mp4
sub01	999.50	545.40	565342.00	552264	300	M1L_1min.mp4
sub01	999.10	545.70	565344.00	552264	300	M1L_1min.mp4
sub01	998.70	545.50	565346.00	552264	300	M1L_1min.mp4
sub01	998.30	545.30	565348.00	552264	300	M1L_1min.mp4
sub01	998.00	545.00	565350.00	552264	300	M1L_1min.mp4
sub01	997.70	544.70	565352.00	552264	300	M1L_1min.mp4
sub01	997.60	544.40	565354.00	552264	300	M1L_1min.mp4
sub01	997.60	544.20	565356.00	552264	300	M1L_1min.mp4
sub01	997.60	544.00	565358.00	552264	300	M1L_1min.mp4
sub01	997.70	544.20	565360.00	552264	300	M1L_1min.mp4
sub01	997.70	544.50	565362.00	552264	300	M1L_1min.mp4
sub01	997.80	544.80	565364.00	552264	300	M1L_1min.mp4
sub01	997.90	545.00	565366.00	552264	301	M1L_1min.mp4
sub01	997.90	546.10	565368.00	552264	301	M1L_1min.mp4
sub01	997.90	547.30	565370.00	552264	301	M1L_1min.mp4
sub01	997.90	548.50	565372.00	552264	301	M1L_1min.mp4
sub01	997.90	549.60	565374.00	552264	301	M1L_1min.mp4
sub01	997.90	550.70	565376.00	552264	301	M1L_1min.mp4
sub01	997.90	551.70	565378.00	552264	301	M1L_1min.mp4
sub01	998.00	552.70	565380.00	552264	301	M1L_1min.mp4
sub01	998.20	552.70	565382.00	552264	301	M1L_1min.mp4
sub01	998.40	552.50	565384.00	552264	301	M1L_1min.mp4
sub01	998.60	552.20	565386.00	552264	301	M1L_1min.mp4
sub01	998.90	551.90	565388.00	552264	301	M1L_1min.mp4
sub01	999.10	551.50	565390.00	552264	301	M1L_1min.mp4
sub01	999.40	551.20	565392.00	552264	301	M1L_1min.mp4
sub01	999.50	550.90	565394.00	552264	301	M1L_1min.mp4
sub01	999.60	550.50	565396.00	552264	301	M1L_1min.mp4
sub01	999.70	549.90	565398.00	552264	302	M1L_1min.mp4
sub01	999.80	549.30	565400.00	552264	302	M1L_1min.mp4
sub01	1000.00	548.60	565402.00	552264	302	M1L_1min.mp4
sub01	1000.20	547.90	565404.00	552264	302	M1L_1min.mp4
sub01	1000.40	547.30	565406.00	552264	302	M1L_1min.mp4
sub01	1000.50	546.60	565408.00	552264	302	M1L_1min.mp4
sub01	1000.60	546.00	565410.00	552264	302	M1L_1min.mp4
sub01	1000.80	545.80	565412.00	552264	302	M1L_1min.mp4
sub01	1001.00	545.70	565414.00	552264	302	M1L_1min.mp4
sub01	1001.10	545.40	565416.00	552264	302	M1L_1min.mp4
sub01	1001.20	545.30	565418.00	552264	302	M1L_1min.mp4
sub01	1001.30	545.20	565420.00	552264	302	M1L_1min.mp4
sub01	1001.50	545.20	565422.00	552264	302	M1L_1min.mp4
sub01	1001.60	545.20	565424.00	552264	302	M1L_1min.mp4
sub01	1001.70	545.10	565426.00	552264	302	M1L_1min.mp4
sub01	1001.60	545.10	565428.00	552264	302	M1L_1min.mp4
sub01	1001.40	545.30	565430.00	552264	302	M1L_1min.mp4
sub01	1001.30	545.40	565432.00	552264	303	M1L_1min.mp4
sub01	1001.10	545.50	565434.00	552264	303	M1L_1min.mp4
sub01	1000.90	545.60	565436.00	552264	303	M1L_1min.mp4
sub01	1000.80	545.60	565438.00	552264	303	M1L_1min.mp4
sub01	1000.70	545.60	565440.00	552264	303	M1L_1min.mp4
sub01	1000.90	545.60	565442.00	552264	303	M1L_1min.mp4
sub01	1001.20	545.40	565444.00	552264	303	M1L_1min.mp4
sub01	1001.40	545.20	565446.00	552264	303	M1L_1min.mp4
sub01	1001.70	544.90	565448.00	552264	303	M1L_1min.mp4
sub01	1001.90	544.60	565450.00	552264	303	M1L_1min.mp4
sub01	1002.10	544.30	565452.00	552264	303	M1L_1min.mp4
sub01	1002.30	544.10	565454.00	552264	303	M1L_1min.mp4
sub01	1002.30	543.90	565456.00	552264	303	M1L_1min.mp4
sub01	1002.20	543.70	565458.00	552264	303	M1L_1min.mp4
sub01	1002.00	543.50	565460.00	552264	303	M1L_1min.mp4
sub01	1001.90	543.30	565462.00	552264	303	M1L_1min.mp4
sub01	1001.70	543.10	565464.00	552264	303	M1L_1min.mp4
sub01	1001.40	543.00	565466.00	552264	304	M1L_1min.mp4
sub01	1001.20	542.90	565468.00	552264	304	M1L_1min.mp4
